ReconstructedCube,Wavelet,Energy,Correlation,Inertia,Entropy,Inverse Diff,Sum Avg,Sum Var,Sum Entropy,Diff Avg,Diff Var,Diff Entropy,Info Corr 1,Info Corr 2
Sample_db2_Var10_1_2_3_4_5_6.mat,db2,0.000114322429521464,-0.0702887825334463,1553.54700288318,13.5049069438414,0.0311073913803287,222.411865234375,1349.4957199863,7.24512988875232,31.4634680369544,563.597181970736,6.3573045074476,-0.0134287145621845,0.408526446362856
Sample_db2_Var10_1_2_3_4_5_7.mat,db2,0.000109846930144626,-0.0613238893930535,1602.26565212673,13.5605207466876,0.0303013622939577,224.364060174851,1417.10609408666,7.28049058053676,31.9508269779266,581.410307553335,6.37906401548898,-0.0135154334871488,0.410502754668979
Sample_db2_Var10_1_2_3_4_5_8.mat,db2,0.00011726262497944,-0.0608366014828448,1498.66538395957,13.4681674816356,0.031540777466863,224.525712270585,1326.77524878738,7.23301441509727,30.8965115017361,544.070960982662,6.33144395777414,-0.0130902522442163,0.403264830470185
Sample_db2_Var10_1_2_3_4_5_9.mat,db2,0.000108387584979422,-0.151637753616493,1805.03773328993,13.5952827889905,0.0290138648642721,251.963499038939,1329.69492961561,7.23398909143275,33.8924502418155,656.339549895993,6.46487147605359,-0.0162172264017622,0.446484404143816
Sample_db2_Var10_1_2_3_4_5_10.mat,db2,0.000125086857167862,0.0255751333741266,1302.62111312624,13.3918754053398,0.0349485737821877,223.919011191716,1370.99930406318,7.25648554013925,28.6566258990575,481.418905207705,6.23133484245042,-0.0125827374771618,0.394942590791817
Sample_db2_Var10_1_2_3_4_5_11.mat,db2,0.00013027427838653,0.0254544998582768,1239.5921921503,13.3278953339961,0.0351448887965288,223.05558655754,1304.34688378294,7.22050040559443,27.9992327008929,455.63516031155,6.19563729070717,-0.0115954215386211,0.379434311600292
Sample_db2_Var10_1_2_3_4_5_12.mat,db2,0.000111526132200611,-0.153305202333703,1756.84050641741,13.5548677552045,0.0292410979129163,241.360045417907,1289.77869830523,7.21197264179699,33.4377906436012,638.754663292107,6.44537163300948,-0.0161906557371372,0.445557082810734
Sample_db2_Var10_1_2_3_4_5_13.mat,db2,0.000101296869865681,-0.152358990804188,1920.16951109871,13.6805867316611,0.0278174689248752,253.227849082341,1412.42036127137,7.27792334139141,34.9591548859127,698.027000761477,6.50901661164453,-0.0165774344265402,0.45216847671254
Sample_db2_Var10_1_2_3_4_5_14.mat,db2,0.000118483972056863,0.027099335082613,1366.07299029638,13.4607507634293,0.0331390140191043,238.773162357391,1442.17463052839,7.29309111209299,29.3850795200893,502.590091894408,6.26477743346622,-0.0128916912281783,0.400323566977587
Sample_db2_Var10_1_2_3_4_5_15.mat,db2,0.000118062910068903,0.0228067198097083,1371.55368768601,13.4626068245351,0.0336990927089277,233.52339874752,1435.57508183889,7.28983734720758,29.4608522445437,503.611872711179,6.26834138936473,-0.0125462556838413,0.395369339970029
Sample_db2_Var10_1_2_3_4_6_7.mat,db2,0.000111926259727795,-0.0602293120096182,1570.85553075397,13.5344405953864,0.0307658696488146,226.079853360615,1392.38184578703,7.26779561773763,31.6335100446429,570.176573009448,6.36514891371076,-0.0133939486895928,0.408448801147901
Sample_db2_Var10_1_2_3_4_6_8.mat,db2,0.000115782675739499,-0.0595704268920638,1517.02894035218,13.487741314157,0.0313260645815692,221.744954427083,1346.45029773788,7.24351137235174,31.0831085689484,550.869302043149,6.34017926228191,-0.0130853285505131,0.403458148645961
Sample_db2_Var10_1_2_3_4_6_9.mat,db2,0.000103348687302408,-0.149838430896689,1892.21399894593,13.6610765044234,0.0285440686504043,253.725554935516,1399.05615157077,7.27051848805609,34.7043650793651,687.821043384078,6.49900005737719,-0.0167771516978747,0.454316045175666
