ReconstructedCube,Wavelet,Energy,Correlation,Inertia,Entropy,Inverse Diff,Sum Avg,Sum Var,Sum Entropy,Diff Avg,Diff Var,Diff Entropy,Info Corr 1,Info Corr 2
Sample_coif1_Var10_1_2_3_4_5_6.mat,coif1,0.000101153512360257,-0.0720043093241168,1765.03185453869,13.67842175053,0.0290254124395611,257.720005580357,1527.92481183033,7.33462302526112,33.5562220982143,639.011813034006,6.44840842313023,-0.0144138115448359,0.424408373287985
Sample_coif1_Var10_1_2_3_4_5_7.mat,coif1,0.000100213744292544,-0.0621696947535863,1764.76963200644,13.6908911483529,0.0288422919992568,259.650995163691,1558.18276686679,7.34870108044469,33.5647708953373,638.175786749966,6.44859428096091,-0.0144805738341231,0.425484853358583
Sample_coif1_Var10_1_2_3_4_5_8.mat,coif1,0.000104163959903962,-0.062182944085435,1697.83600725446,13.6380640454558,0.0299054956474617,255.508510044643,1499.04462468976,7.32090785387918,32.8976702008928,615.579302607751,6.42091231477409,-0.0141316296948462,0.420045881813044
Sample_coif1_Var10_1_2_3_4_5_9.mat,coif1,0.000112621331881684,-0.152200322704898,1736.56951032366,13.5404633772088,0.0299578516356456,252.421700613839,1277.78431904492,7.20496617148481,33.2664349268353,629.913817582292,6.43742845042252,-0.0160178051718846,0.443187810014987
Sample_coif1_Var10_1_2_3_4_5_10.mat,coif1,0.000118517761538028,0.0263308686490795,1378.06540256077,13.4705398070611,0.0338198638366227,247.908765035962,1452.59925694151,7.29815269279158,29.4510517423115,510.700953832454,6.27134165560412,-0.0130650751793317,0.402929692837326
Sample_coif1_Var10_1_2_3_4_5_11.mat,coif1,0.000115408318323283,0.0234089954564587,1412.96529327877,13.5002910383825,0.0330982804599728,256.138191344246,1480.7031253746,7.31201679586994,29.8639555431548,521.109452595246,6.2891219119793,-0.0133829331115811,0.407828263850852
Sample_coif1_Var10_1_2_3_4_5_12.mat,coif1,0.000109418389418168,-0.154754374118245,1800.79282536582,13.586757349046,0.0290326628294264,260.785981677827,1318.12692758759,7.22732976858424,33.8804524739583,652.907765525674,6.46326502408941,-0.0163910202638244,0.448494386831077
Sample_coif1_Var10_1_2_3_4_5_13.mat,coif1,0.000119727304823364,-0.15216592993596,1618.18183826265,13.4463788906902,0.0304498799465321,243.266419425843,1190.75759909355,7.15478824560923,32.1270422557044,586.034994162835,6.38634707789727,-0.0150406935391927,0.429401448260718
Sample_coif1_Var10_1_2_3_4_5_14.mat,coif1,0.000107784870740718,0.0251201013063906,1511.79523964534,13.5980198226274,0.0321600497161247,258.85242280506,1589.70522524981,7.3632685313898,30.8758525545635,558.476968674192,6.33785353025465,-0.0136443288992257,0.412806603986461
Sample_coif1_Var10_1_2_3_4_5_15.mat,coif1,0.000118590806887534,0.0217927806324324,1367.67571924603,13.4561304223036,0.0335001729537481,256.664442274306,1428.61464555638,7.28632093108116,29.4282459077381,501.654062039728,6.26614860106216,-0.0126687663918651,0.397061986065232
