ReconstructedCube,Wavelet,Energy,Correlation,Inertia,Entropy,Inverse Diff,Sum Avg,Sum Var,Sum Entropy,Diff Avg,Diff Var,Diff Entropy,Info Corr 1,Info Corr 2
Sample_coif1_Var10_1_2_3_4_5_6.mat,coif1,0.000117354892789341,-0.0701444493051512,1512.04584030878,13.4687803537702,0.0319623488169533,266.113695901538,1313.82651784143,7.22589327429459,31.0206976996528,549.762154535537,6.33821058526189,-0.0130447371170483,0.402618914855309
Sample_coif1_Var10_1_2_3_4_5_7.mat,coif1,0.00011628342083282,-0.0596060169525381,1511.25807214162,13.4825149043568,0.0316956724820401,267.115230499752,1341.23243203237,7.24077080079191,31.0137532552083,549.405181166672,6.33759066823692,-0.0130346097836023,0.40266766703227
Sample_coif1_Var10_1_2_3_4_5_8.mat,coif1,0.000119112816827668,-0.0593983082054001,1474.81858801463,13.4487124872003,0.0319348854714249,261.827570839534,1309.43840977068,7.22358260334974,30.6383812313988,536.108183534102,6.31992946391675,-0.0128565985487838,0.399669872028767
Sample_coif1_Var10_1_2_3_4_5_9.mat,coif1,0.000133672088542313,-0.151586012413484,1457.66163271949,13.3007533355414,0.0321084775540169,279.6631828187,1073.91095662314,7.07986904206514,30.4468587239583,530.650426562816,6.31180236748637,-0.0144912878953154,0.420110159598183
Sample_coif1_Var10_1_2_3_4_5_10.mat,coif1,0.000115153951109071,0.028044503396407,1416.41249302455,13.5106354832487,0.0335576012472708,265.065139043899,1498.14993364727,7.32051982725866,29.8567127046131,524.989199498749,6.29137931084974,-0.0132842949338078,0.406579384730763
Sample_coif1_Var10_1_2_3_4_5_11.mat,coif1,0.000124312882821066,0.0268608583562154,1301.15540132069,13.3942079070617,0.0344393845243655,256.926505921379,1372.98496862909,7.25762235223373,28.6552230592758,480.033592743834,6.229873438634,-0.0123345887725385,0.391369300579733
Sample_coif1_Var10_1_2_3_4_5_12.mat,coif1,0.000119241967733455,-0.151284483311058,1639.98595610119,13.4625962203176,0.0302239433302349,255.190359933036,1208.98165124074,7.16511106718634,32.3031296502976,596.493770897253,6.3959453656073,-0.0155852999954496,0.436609756315094
Sample_coif1_Var10_1_2_3_4_5_13.mat,coif1,0.000107280581506262,-0.14700350535304,1803.84360661582,13.6022653923736,0.0293658180319436,260.720753503224,1341.47162844389,7.24078272269663,33.8759571862599,656.263131330508,6.46448630190629,-0.0159074796543561,0.442710195637451
Sample_coif1_Var10_1_2_3_4_5_14.mat,coif1,0.000128716207866135,0.0278703139477234,1255.87711588542,13.3457541340331,0.0356250002695292,270.666589161706,1327.88731036519,7.2335549695052,28.1270848834325,464.744211845597,6.20529505971334,-0.0121901539164978,0.38859522761467
Sample_coif1_Var10_1_2_3_4_5_15.mat,coif1,0.000108027914724352,0.0255965538987874,1503.0486421131,13.590263510929,0.0323272123414366,261.173308841766,1582.01552146104,7.35977768992226,30.817630828373,553.322272239208,6.33376170787028,-0.0136102600879703,0.412227489756023
Sample_coif1_Var10_1_2_3_4_6_7.mat,coif1,0.000118427295833789,-0.0596969876567982,1483.28821769593,13.4566665645974,0.0318924709411496,268.137920076885,1316.16902833761,7.2271486929414,30.7231832837302,539.374226610257,6.32400621445932,-0.0128446682406069,0.399606343910834
Sample_coif1_Var10_1_2_3_4_6_8.mat,coif1,0.00012128771808112,-0.0593421230435602,1448.14415922619,13.4247472262852,0.0327360169184028,262.88619171627,1285.90014911305,7.21040033462617,30.3540891617064,526.773430389372,6.30729424696087,-0.0125541931486735,0.39498351509207
Sample_coif1_Var10_1_2_3_4_6_9.mat,coif1,0.000133377414231458,-0.151954738718808,1458.85893322173,13.3025692528716,0.0321216080901232,283.35531374008,1073.98209633014,7.08011451793898,30.4544658358135,531.384443876995,6.31235329724697,-0.0143016165999881,0.417617134758494
Sample_coif1_Var10_1_2_3_4_6_10.mat,coif1,0.000119774580061901,0.027885279783946,1363.57832263765,13.4583659258752,0.0338616606820504,263.81007796999,1441.80727272148,7.29276065228081,29.2901514446925,505.665350984629,6.26358518234223,-0.0129255753037946,0.400782091096435
Sample_coif1_Var10_1_2_3_4_6_11.mat,coif1,0.000126627597438806,0.026907620154201,1276.30474175347,13.3677597674058,0.0348623675349638,258.078853546627,1346.88850713059,7.24370091216445,28.3803323412698,470.861477952545,6.21629308312694,-0.0121979682351804,0.389002792970943
Sample_coif1_Var10_1_2_3_4_6_12.mat,coif1,0.000124556377331115,-0.151249118319522,1571.47412109375,13.4048228006505,0.0312173806116575,252.654947916667,1158.55928572397,7.13411315801001,31.616451202877,571.874134429848,6.36557194871154,-0.0150798614772836,0.429302304912033
Sample_coif1_Var10_1_2_3_4_6_13.mat,coif1,0.000110859533316184,-0.147022351307966,1744.87351190476,13.5565029469924,0.0295410570487257,263.449955047123,1297.56714921053,7.21678337422025,33.3153134300595,634.963402961658,6.44037108174054,-0.0156401940619354,0.438674235668751
Sample_coif1_Var10_1_2_3_4_6_14.mat,coif1,0.000138828093052271,0.0279463071058966,1163.40607173859,13.240801738789,0.0365534321706283,263.987668960814,1230.30124148466,7.17844778645506,27.0706225198413,430.587468126854,6.15023773169122,-0.0115124066695144,0.377035659854228
Sample_coif1_Var10_1_2_3_4_6_15.mat,coif1,0.000111004332506137,0.0256965396359574,1462.91732158358,13.5534608527423,0.0322885861298151,260.587669735863,1540.083948132,7.34051425352765,30.4051920572917,538.441617542789,6.31420105342117,-0.0133949342598324,0.408719261364562
Sample_coif1_Var10_1_2_3_4_7_8.mat,coif1,0.000119917366900532,-0.0486808934501037,1447.13590107267,13.4379707241377,0.0325480127848946,263.855635385665,1312.78070353199,7.22532002947536,30.3472958519345,526.177535547826,6.30668952758433,-0.0126057165162667,0.395915655736819
Sample_coif1_Var10_1_2_3_4_7_9.mat,coif1,0.000133999170719992,-0.139497804036075,1436.45660497272,13.2973717335939,0.0324046519233112,282.357429625496,1084.75380873296,7.08716390758657,30.2210518973214,523.144627192123,6.30115203819273,-0.0141376163169214,0.415355035658353
Sample_coif1_Var10_1_2_3_4_7_10.mat,coif1,0.00011870022473632,0.0396180813980104,1357.95201280382,13.4683935308118,0.0338212327877875,264.604705326141,1469.98963358287,7.30675276414537,29.2097322978671,504.743551890761,6.26055604396141,-0.0131927984542498,0.404702393520884
Sample_coif1_Var10_1_2_3_4_7_11.mat,coif1,0.000125514526876583,0.0390346376659696,1272.93924773685,13.3811764687799,0.0350582553404353,259.065735832093,1376.35330606352,7.25939906001825,28.334957062252,470.069456017192,6.21455478806712,-0.0123017599529744,0.390704363898854
Sample_coif1_Var10_1_2_3_4_7_12.mat,coif1,0.000120539934336613,-0.138902087784901,1603.52199590774,13.4483479096261,0.0309329786318394,253.662892175099,1212.38686984713,7.16708484896421,31.9382905505952,583.467592613497,6.38011596082886,-0.0151745375412072,0.431160427957045
Sample_coif1_Var10_1_2_3_4_7_13.mat,coif1,0.000112691914353451,-0.134899793380844,1694.65285915798,13.5333736642435,0.0299065811650944,261.758420913938,1291.78376581626,7.21361497139416,32.8350345672123,616.513364127959,6.41973635036463,-0.0151256394912092,0.431755098918973
Sample_coif1_Var10_1_2_3_4_7_14.mat,coif1,0.000136210864964046,0.040037111303926,1171.55018833705,13.2673608034579,0.0367279762955264,266.272914341518,1269.27361966572,7.20109826479683,27.1685074094742,433.422393478399,6.1554211071933,-0.0117444221524295,0.380895533527414
Sample_coif1_Var10_1_2_3_4_7_15.mat,coif1,0.00011099679369745,0.0377395322414297,1445.41965835813,13.5537410350794,0.0329903458805249,262.348229786706,1558.79729380335,7.34922345500933,30.2293216765873,531.607769331544,6.30584580021929,-0.0133904083999773,0.408652897212671
Sample_coif1_Var10_1_2_3_4_8_9.mat,coif1,0.000129304895715769,-0.139209359150376,1487.2839859251,13.3470902566223,0.0317339919324981,285.213758680556,1123.79758444623,7.11292351797718,30.75244140625,541.57133348026,6.32595756545551,-0.0141807706716094,0.416640738024532
Sample_coif1_Var10_1_2_3_4_8_10.mat,coif1,0.000118852953191187,0.0398194386535818,1359.26919797867,13.469919658434,0.0342317530541921,262.522034660218,1472.00910958784,7.3076996944776,29.2101546999008,506.036060386534,6.26120375448786,-0.0131752379568143,0.404474830256462
Sample_coif1_Var10_1_2_3_4_8_11.mat,coif1,0.000128494428729314,0.039190897185804,1241.69952101935,13.3475371961323,0.0356022739976865,253.743784102183,1342.99594660567,7.24178760989122,27.9942026289683,458.024140187612,6.19700943571325,-0.0120384871214439,0.386361446105739
