ReconstructedCube,Wavelet,Energy,Correlation,Inertia,Entropy,Inverse Diff,Sum Avg,Sum Var,Sum Entropy,Diff Avg,Diff Var,Diff Entropy,Info Corr 1,Info Corr 2
Sample_db3_Var10_1_2_3_4_5_6.mat,db3,0.000121191966200271,-0.0732309653999444,1465.25705682663,13.4210432343298,0.0324426022306466,273.968529110863,1265.29607447029,7.19874530461232,30.516845703125,533.979185158298,6.31550919153997,-0.0128362341027725,0.39900109375578
Sample_db3_Var10_1_2_3_4_5_7.mat,db3,0.000118621712999639,-0.0640126301643699,1485.24238901289,13.4518514213361,0.0320854022715119,275.968416728671,1306.53349220431,7.22188540632563,30.7184477306548,541.619358031928,6.32518057436599,-0.0129553389746434,0.401118220441215
Sample_db3_Var10_1_2_3_4_5_8.mat,db3,0.000119537212711103,-0.0623847264093284,1470.05120752728,13.4414468584113,0.0322603208999559,275.040387834821,1297.40427005048,7.21681323676396,30.5643988715278,535.868729149433,6.31767337286837,-0.0126617464675052,0.396761892393629
Sample_db3_Var10_1_2_3_4_5_9.mat,db3,0.000125617727460835,-0.157799073666559,1551.25814964658,13.379868380077,0.0315978518281588,275.694967602927,1128.40930751228,7.11579623670391,31.3846764942956,566.260230994984,6.35640100194046,-0.0149169624743918,0.42682113541825
Sample_db3_Var10_1_2_3_4_5_10.mat,db3,0.000124357034409788,0.0313848624090653,1294.60370551215,13.3935283122667,0.0347796619836944,266.647774832589,1378.49865491036,7.26036409930828,28.5973346044147,476.796159035299,6.22674545299556,-0.0123563194923384,0.391660736696708
Sample_db3_Var10_1_2_3_4_5_11.mat,db3,0.000109570336960581,0.0247880332640853,1480.9103577629,13.5698599788098,0.031673471820023,265.800424727183,1556.19417268667,7.34796182890302,30.6253875248016,542.995996718624,6.32260240734553,-0.013351611201025,0.408338434517376
Sample_db3_Var10_1_2_3_4_5_12.mat,db3,0.000131291116506394,-0.158887799567177,1487.01085844494,13.3201894950915,0.0320410262284818,267.453365265377,1079.26162108446,7.08357182068788,30.7452179439484,541.742432024053,6.32618505395004,-0.0145999924450867,0.421811369226555
Sample_db3_Var10_1_2_3_4_5_13.mat,db3,0.000112564895939364,-0.152008466818379,1718.7031172495,13.5295027852938,0.0294038246129142,259.039853050595,1265.13467320509,7.19843009227187,33.0422169518849,626.915016154073,6.42940948011118,-0.0155436405860655,0.437043310101178
Sample_db3_Var10_1_2_3_4_5_14.mat,db3,0.000116275131146774,0.0258611572750607,1390.23481677827,13.4842709733097,0.0331033095956408,266.106615823413,1464.04988523634,7.30395205641415,29.653072296627,510.930120149287,6.27733972498074,-0.0128681769636035,0.400317197941091
Sample_db3_Var10_1_2_3_4_5_15.mat,db3,0.00011072071111001,0.0235456276193144,1462.51365249876,13.550375077713,0.0326932937695431,243.444952101935,1533.04596061434,7.33715712188219,30.4601585751488,534.692392075548,6.31425398389671,-0.0133075747447342,0.407450092396247
Sample_db3_Var10_1_2_3_4_6_7.mat,db3,0.000124659878266311,-0.0620556083146689,1407.9908311632,13.3813930253294,0.0334568721114492,270.80626860119,1243.45384184303,7.18622418846013,29.909923735119,513.387293322557,6.2875415411144,-0.0124597775715589,0.393019670832085
Sample_db3_Var10_1_2_3_4_6_8.mat,db3,0.000121312196683031,-0.0621701685927894,1449.31211635045,13.4203204167914,0.032499887216407,275.190611824157,1279.65198480982,7.2068707431941,30.3478306361607,528.321292029352,6.3075807760848,-0.0128110267338013,0.398626162944551
Sample_db3_Var10_1_2_3_4_6_9.mat,db3,0.000137481799982272,-0.156238571154716,1410.22829086061,13.2509417611393,0.0331110109379895,264.989056299603,1029.10979001965,7.04948286622721,29.9292302207341,514.46946925491,6.28839930330862,-0.0140666539847325,0.413724571624789
Sample_db3_Var10_1_2_3_4_6_10.mat,db3,0.000132229472924672,0.0325809669265556,1213.56877402654,13.3053622868825,0.0360521304923543,260.345048208085,1295.31048584992,7.21565284136324,27.687751891121,446.957169242261,6.18040203988381,-0.0119732039496508,0.384817630488825
Sample_db3_Var10_1_2_3_4_6_11.mat,db3,0.000116817324670324,0.0256274850211963,1385.4810577877,13.4789466804427,0.0329055613807624,259.368443080357,1458.36156802491,7.30113460094893,29.6250232514881,507.839055136488,6.27528947206019,-0.012865011270037,0.400197003793728
Sample_db3_Var10_1_2_3_4_6_12.mat,db3,0.000129768787748299,-0.157704488071164,1504.61387416295,13.3366659553144,0.0319594144896318,272.866183810764,1094.69186427785,7.09367008629975,30.9306291852679,547.910052366403,6.33477124922696,-0.0148427508328604,0.425230957900591
Sample_db3_Var10_1_2_3_4_6_13.mat,db3,0.000115847221157298,-0.150872268514272,1667.85695684524,13.4891750288582,0.030175955109192,257.492234002976,1230.5655553887,7.1786222911141,32.5525328621032,608.189561106931,6.40823828693705,-0.0153832680286884,0.434414110024876
Sample_db3_Var10_1_2_3_4_6_14.mat,db3,0.000122056646532062,0.0267439709593814,1322.47195483011,13.4168588885608,0.0345295741764888,263.432807074653,1395.15198312666,7.26928943689663,28.9204450334821,486.079813895447,6.24243245659793,-0.0124415112309409,0.393232967281481
Sample_db3_Var10_1_2_3_4_6_15.mat,db3,0.000111642157770158,0.0244232777294681,1448.05173456101,13.5390730048592,0.0328385530046881,246.456519717262,1520.55481984448,7.3313255329315,30.3103763640873,529.33281922839,6.30713288892333,-0.0130794338988499,0.404071115215364
Sample_db3_Var10_1_2_3_4_7_8.mat,db3,0.000122070582815849,-0.0518408497304786,1421.99675641741,13.4104770739484,0.0332736672875732,272.84564499628,1281.82817493585,7.20806489095136,30.0536915612599,518.772379958065,6.29463979390313,-0.0123303755696468,0.391512563049814
Sample_db3_Var10_1_2_3_4_7_9.mat,db3,0.000140153001135079,-0.145431481100505,1368.4304703001,13.2251310745201,0.0338002233655156,261.239405071925,1020.94075533803,7.04373420407934,29.4735165550595,499.742292178732,6.26694316977784,-0.0134695631059274,0.405208381205198
Sample_db3_Var10_1_2_3_4_7_10.mat,db3,0.000126839765345429,0.0439702796874477,1252.47823660714,13.3645768285101,0.0356358524245032,264.851857018849,1367.68765807182,7.25495474570708,28.1129324776786,462.141264112628,6.20300511132418,-0.0124122220459576,0.392093733103775
Sample_db3_Var10_1_2_3_4_7_11.mat,db3,0.000113822675586257,0.0369610107756553,1407.50769236731,13.5157181629808,0.0329408625771697,261.743423704117,1515.54667868004,7.32888831641413,29.8443196614583,516.824276312003,6.28661564349962,-0.0132269084801427,0.405848274291793
Sample_db3_Var10_1_2_3_4_7_12.mat,db3,0.000136271776135426,-0.146838201357606,1414.51213727678,13.2674474961787,0.0328497953969907,267.269523499504,1052.29122737091,7.06525008171965,29.9819878472222,515.592542005805,6.290355427957,-0.0139703983134317,0.412650574666596
Sample_db3_Var10_1_2_3_4_7_13.mat,db3,0.000117933909338588,-0.139912351833228,1616.22494652158,13.4628433165242,0.0307411790250633,253.49367171999,1219.4754916369,7.17207341907991,32.0365784660218,589.882586712004,6.3857215041836,-0.0146480306192225,0.424477532401728
Sample_db3_Var10_1_2_3_4_7_14.mat,db3,0.000116418789003141,0.0380895333586574,1371.93366350446,13.4849672136314,0.0334267724494805,271.440941220238,1480.58468945389,7.31205317657354,29.4572947668651,504.201448522488,6.26820596323184,-0.0126565091599291,0.397283463887623
Sample_db3_Var10_1_2_3_4_7_15.mat,db3,0.000107036786645268,0.0357536518934633,1493.78634982639,13.5977698798605,0.0320922426657736,245.457232762897,1604.56363165292,7.37010692367842,30.7806997147818,546.334874894824,6.32920360742986,-0.0134968155335259,0.410756022525748
Sample_db3_Var10_1_2_3_4_8_9.mat,db3,0.000125854734390501,-0.14433970649339,1526.98518880208,13.3765121405432,0.0316370842317949,276.407141307044,1141.77693653894,7.12429088464233,31.1454070560516,556.948808114935,6.3452136039856,-0.0145849253260661,0.422415074017998
Sample_db3_Var10_1_2_3_4_8_10.mat,db3,0.000125539245759248,0.0446211791673803,1264.10021778894,13.3787488236884,0.035070354176007,266.573796347966,1382.18037224139,7.26245978334638,28.2471749441964,466.1973254609,6.20962595821671,-0.0124244237461578,0.392463341507134
Sample_db3_Var10_1_2_3_4_8_11.mat,db3,0.000112303860934203,0.0373935619920333,1427.72219897073,13.536581257957,0.0321831826787895,264.118342323909,1538.64518253237,7.33978977903621,30.0717153397818,523.414135493869,6.29653722120775,-0.013260512035232,0.406607297837497
Sample_db3_Var10_1_2_3_4_8_12.mat,db3,0.000138113257806287,-0.145847344245606,1394.04207356771,13.2489947001545,0.0330157523838638,266.903409443204,1039.16530056568,7.05621607982759,29.7640710255456,508.142149553983,6.27978690149092,-0.0138328850700889,0.410524567116562
Sample_db3_Var10_1_2_3_4_8_13.mat,db3,0.000119838464707624,-0.138924309905831,1588.92033265129,13.439771860513,0.0310400101455471,251.880595858135,1201.29206550557,7.16120658807798,31.7677253844246,579.731956551075,6.37376753804822,-0.0146220080049187,0.423805728636741
Sample_db3_Var10_1_2_3_4_8_14.mat,db3,0.00012055393069059,0.0385723853285236,1324.27682446676,13.4350270228707,0.0342926020269825,268.299510168651,1430.53647948477,7.28724322593049,28.9388795882936,486.818072641007,6.24319885447426,-0.0126383233137385,0.396345057292966
Sample_db3_Var10_1_2_3_4_8_15.mat,db3,0.000108698838662368,0.0361367617131643,1471.95765516493,13.577483891935,0.0324947158944382,247.243384951637,1582.32966427995,7.35998187284408,30.5650692894345,537.734194496997,6.31912082051866,-0.013460147175039,0.409965475543386
Sample_db3_Var10_1_2_3_4_9_10.mat,db3,0.000123575100762984,-0.0490890413343898,1422.06312391493,13.4091058483225,0.0330214820071431,276.583368210566,1288.98058694385,7.21156018397711,29.9507107204861,525.018051252689,6.29374203685424,-0.013064430729102,0.402073409128934
Sample_db3_Var10_1_2_3_4_9_11.mat,db3,0.000125022311750063,-0.0577624260480829,1425.53784179687,13.4008218376099,0.0327466880446991,256.972706628224,1269.8459463851,7.20061837719608,29.9856267051091,526.400032898722,6.29553064863181,-0.0129406269246444,0.400210871992519
Sample_db3_Var10_1_2_3_4_9_12.mat,db3,0.000132352046144793,-0.270410722378938,1664.79394918774,13.3132948057701,0.0304696459668809,259.267783513145,956.081546423372,6.99628258359569,32.5154428633433,607.539924588408,6.40695223734247,-0.0200490734699328,0.486165668421653
Sample_db3_Var10_1_2_3_4_9_13.mat,db3,0.000135152308098103,-0.260872368301063,1622.31626674107,13.2893854675484,0.0307088371434047,246.644011966766,951.007588616424,6.99156416032324,32.0774507068452,593.353422890985,6.3882073274471,-0.019679027494115,0.481813450743161
Sample_db3_Var10_1_2_3_4_9_14.mat,db3,0.000120360774998702,-0.0550908137463681,1458.01794627356,13.438565895387,0.0326765580136169,256.800653366815,1305.75924793001,7.22121385913373,30.3827078683036,534.909008862886,6.31200560699647,-0.0128129715673383,0.398904726218734
