ReconstructedCube,Wavelet,Energy,Correlation,Inertia,Entropy,Inverse Diff,Sum Avg,Sum Var,Sum Entropy,Diff Avg,Diff Var,Diff Entropy,Info Corr 1,Info Corr 2
Sample_sym4_Var10_1_2_3_4_5_6.mat,sym4,0.00011811877534443,-0.0763553448706486,1507.55864025298,13.4563588929765,0.0321923672282494,265.60009765625,1293.66986172161,7.21477275738268,30.9751751612103,548.097163985316,6.33618252643656,-0.0130383098381307,0.402357196276988
Sample_sym4_Var10_1_2_3_4_5_7.mat,sym4,0.00012112754092285,-0.066551930346009,1455.42231677827,13.4208780029025,0.0320950447601224,265.710387214782,1273.78810949168,7.20362975754011,30.4346013144841,529.157359606675,6.31026794643438,-0.0127363648658139,0.397562996206569
Sample_sym4_Var10_1_2_3_4_5_8.mat,sym4,0.00012007430026861,-0.065932645387835,1464.78809756324,13.4315780893923,0.0323023297026389,268.235285683284,1283.58089049223,7.20906297788402,30.5344780815972,532.433745847703,6.31525502938145,-0.0126548948943848,0.396534101761026
Sample_sym4_Var10_1_2_3_4_5_9.mat,sym4,0.00012006859360068,-0.163882172363385,1630.61828807044,13.4398654501226,0.0306182328996297,265.71724640377,1171.41529159926,7.14306147921825,32.2102244543651,593.119728669858,6.39203290115813,-0.0155021371098137,0.435222179848463
Sample_sym4_Var10_1_2_3_4_5_10.mat,sym4,0.000108722686527297,0.027266224943652,1490.71523902529,13.5807687115153,0.0321556546189258,256.550416976687,1574.2862571116,7.35633765933111,30.7246558779762,546.710760205241,6.32791303954977,-0.0136754157681943,0.412989734105085
Sample_sym4_Var10_1_2_3_4_5_11.mat,sym4,0.000115526896875852,0.0253869233297535,1394.45739164807,13.4891074889616,0.0331878259360467,270.780099051339,1467.10358042174,7.30551962613966,29.7464851500496,509.604012865944,6.28002133666007,-0.0127193631857075,0.398230255519968
Sample_sym4_Var10_1_2_3_4_5_12.mat,sym4,0.000119040282074767,-0.16312080696806,1645.96850585937,13.4542876001249,0.0301023629604472,251.304226345486,1184.29417670646,7.15084678067253,32.3666333395337,598.369552123559,6.39870191806424,-0.01548552541053,0.435222470506871
Sample_sym4_Var10_1_2_3_4_5_13.mat,sym4,0.000125211352634021,-0.160296910319652,1546.91565910218,13.3743231756706,0.0315757972137212,262.746256510417,1119.49808323951,7.11058374139479,31.3795960441468,562.236611208348,6.3543654758683,-0.0147222713584044,0.424202569145628
Sample_sym4_Var10_1_2_3_4_5_14.mat,sym4,0.000108138684152386,0.0268524631880869,1492.42248341394,13.5839625036289,0.0319474886323328,258.261257595486,1574.78450442044,7.35640430183036,30.7562042720734,546.478382188432,6.32877165322134,-0.0133918710311183,0.40908791002641
Sample_sym4_Var10_1_2_3_4_5_15.mat,sym4,0.00011175463919857,0.0245100628870042,1443.17092556424,13.5348486006424,0.0325922974469295,251.593932136657,1515.69282140896,7.3289991620618,30.269535125248,526.926168865613,6.30478313639275,-0.0130450506844019,0.40351869240586
Sample_sym4_Var10_1_2_3_4_6_7.mat,sym4,0.000119276988653489,-0.06579595553867,1476.75211976066,13.4419188387263,0.0320364085594305,268.407253689236,1294.42021756628,7.21528629801167,30.6561143663194,536.954771719807,6.32110170281276,-0.0129044604631341,0.400261577182056
Sample_sym4_Var10_1_2_3_4_6_8.mat,sym4,0.000117713121359881,-0.0656934259550276,1497.29007781498,13.4617927790507,0.031800818591865,271.96919952877,1312.69271297532,7.22538146412831,30.8701714409722,544.322593019963,6.3310014645684,-0.0128943653984654,0.400387813192151
Sample_sym4_Var10_1_2_3_4_6_9.mat,sym4,0.000117536184618953,-0.163408132433648,1663.13287062872,13.4682716993097,0.0303027453005725,269.162438771081,1195.93785673221,7.15802058719778,32.5296882750496,604.952251356821,6.40636948730998,-0.0155936760747284,0.436798904530453
Sample_sym4_Var10_1_2_3_4_6_10.mat,sym4,0.000106726343909869,0.027614604270111,1519.67697870164,13.6083779769594,0.0315944924155583,259.883684430804,1605.99106285726,7.37074742859809,31.0192173549107,557.485133390443,6.3411623089886,-0.0136942101396612,0.413631101426167
Sample_sym4_Var10_1_2_3_4_6_11.mat,sym4,0.000118491420760267,0.0257696374127322,1357.80504789807,13.4534918812174,0.0337192043164985,268.001329210069,1429.63636433563,7.28674676883278,29.3547208271329,496.105413059153,6.26110267237017,-0.0123978611041032,0.393074227671012
Sample_sym4_Var10_1_2_3_4_6_12.mat,sym4,0.000113538243242582,-0.162653321924704,1730.03100973462,13.5222519064419,0.0299768727396891,263.079148065476,1245.97432059117,7.18740965143942,33.1800827752976,629.113116759021,6.43481875601824,-0.0160331156085539,0.443112114972988
Sample_sym4_Var10_1_2_3_4_6_13.mat,sym4,0.000112341134486315,-0.159865860522456,1728.58064391121,13.5274425815577,0.0295117224614044,278.592176649306,1252.07581336116,7.19122818181037,33.1730143229167,628.131764642776,6.4337897968951,-0.0156480839830066,0.438348236883483
Sample_sym4_Var10_1_2_3_4_6_14.mat,sym4,0.000105520795292084,0.0271826150557704,1532.58378673735,13.619842849974,0.0312649462950085,262.571579706101,1618.23113471621,7.37625038603897,31.1690576946925,561.073629162284,6.34751378566099,-0.0137666057160658,0.414788189927099
Sample_sym4_Var10_1_2_3_4_6_15.mat,sym4,0.000104001920569841,0.0249002705980827,1553.97396995908,13.6357509392706,0.0310713617644141,257.497957744296,1633.33887851768,7.38293397703685,31.4094548301091,567.420117234412,6.35745090818067,-0.0138151348055952,0.41567531073837
Sample_sym4_Var10_1_2_3_4_7_8.mat,sym4,0.000120479233410894,-0.0553734980617445,1445.2423735119,13.4272809327418,0.0324253751034843,271.995008680556,1293.58405246768,7.21471975370289,30.331535218254,525.240344815724,6.30565812365204,-0.0125527773583801,0.395004394690375
Sample_sym4_Var10_1_2_3_4_7_9.mat,sym4,0.000112447729036231,-0.151868553044963,1722.30759006076,13.5328657751416,0.030092597599947,279.190518818204,1268.15155522748,7.20035364836583,33.0956527467758,626.985359325596,6.43164288191007,-0.0155050575136854,0.436619318089509
Sample_sym4_Var10_1_2_3_4_7_10.mat,sym4,0.000109663445753125,0.0388980325900456,1459.98229786706,13.5692030295455,0.0320425024867919,260.171549479167,1578.16005490318,7.35817375746309,30.3967633928571,536.019073105723,6.3123834609226,-0.0135067466802315,0.410488852770931
Sample_sym4_Var10_1_2_3_4_7_11.mat,sym4,0.000120760962596075,0.0373206055823549,1316.84020802331,13.4263887525966,0.0335475871915747,269.241939484127,1418.94117851767,7.28146827476645,28.902335999504,481.495181795091,6.23871518241575,-0.0124578962816953,0.393593936422005
Sample_sym4_Var10_1_2_3_4_7_12.mat,sym4,0.000111125554147011,-0.151074007013508,1746.27777390253,13.5518602334459,0.0295799839733742,259.600016276042,1287.89401460167,7.21131801246081,33.3376619853671,634.878067251942,6.44147717864663,-0.0157792450415235,0.440371691728684
Sample_sym4_Var10_1_2_3_4_7_13.mat,sym4,0.000117362041141801,-0.14843359558318,1632.97917441716,13.4648106981683,0.0304089119486682,275.914271763393,1210.85868334554,7.16719400836019,32.244140625,593.294569772387,6.39318826060725,-0.0149653069764868,0.428686261144754
Sample_sym4_Var10_1_2_3_4_7_14.mat,sym4,0.00010844525236061,0.0386719196762198,1471.10563151041,13.5797376254015,0.0325188204449262,262.739947606647,1589.46367700618,7.36302940322207,30.5375201512897,538.565494519993,6.3186764761102,-0.0135331728973839,0.411003602796252
Sample_sym4_Var10_1_2_3_4_7_15.mat,sym4,9.62455977297875e-05,0.0363667456378528,1664.83729771205,13.7446815550334,0.0303138760855874,249.05853562128,1790.49648445034,7.44922056414135,32.5175664992559,607.445166678521,6.40710088352852,-0.0148401076171137,0.431002846727557
Sample_sym4_Var10_1_2_3_4_8_9.mat,sym4,0.000118379419893364,-0.151525989266166,1630.50155009921,13.4585130993732,0.0302585921705591,273.452667720734,1201.39611189988,7.16133079338631,32.2057601686508,593.290562058552,6.3914988702866,-0.0150083141649258,0.429156577883284
Sample_sym4_Var10_1_2_3_4_8_10.mat,sym4,0.000107919307823114,0.0388928289087144,1484.50141446552,13.5929420658266,0.0322498846455282,264.206430586558,1604.64713793203,7.37021479530296,30.6400785900298,545.686998462326,6.3248656003815,-0.013539590411134,0.411273233479633
Sample_sym4_Var10_1_2_3_4_8_11.mat,sym4,0.00012087215251543,0.0374785023675287,1314.02977740575,13.4251981410916,0.0338190033613836,270.724617125496,1416.36067220894,7.28018871065494,28.8739304315476,480.325918839902,6.23734482653533,-0.012245267250424,0.3904586097632
Sample_sym4_Var10_1_2_3_4_8_12.mat,sym4,0.000114177059664718,-0.150784600765305,1696.72833736359,13.5137945895648,0.0301120006367891,258.594982328869,1252.09233934431,7.19093328999557,32.8602585565476,616.93174496043,6.42094120947256,-0.0153884309000258,0.434856833377411
Sample_sym4_Var10_1_2_3_4_8_13.mat,sym4,0.000122112872228721,-0.148038294903613,1566.48059663318,13.4093761772011,0.0312960468741279,272.017078218006,1162.48915603412,7.13786249140353,31.5759122333829,569.442363262882,6.36340815482999,-0.0144163060151803,0.420669522219928
Sample_sym4_Var10_1_2_3_4_8_14.mat,sym4,0.000106778965395204,0.0389575625028544,1494.20391942584,13.6017678852085,0.0316104551497908,266.692433190724,1615.34429387187,7.37493271180705,30.7742629278274,547.148660674793,6.32913943463693,-0.0136551588203986,0.413001181064974
Sample_sym4_Var10_1_2_3_4_8_15.mat,sym4,0.000104713121569406,0.036570876063753,1523.27945576017,13.6248884880283,0.031404187632807,255.947742280506,1638.92395331354,7.38530721537791,31.1092858692956,555.491788462612,6.34310299811071,-0.0137938086119098,0.415236754952629
Sample_sym4_Var10_1_2_3_4_9_10.mat,sym4,0.000114135400988828,-0.0576422561554654,1548.52237955729,13.5166202738936,0.0316479661678936,251.497422960069,1379.73127591095,7.26102574774768,31.2973284040179,568.999614328349,6.35498957217867,-0.0134785936867491,0.409383119226953
Sample_sym4_Var10_1_2_3_4_9_11.mat,sym4,0.000122244185661303,-0.0604201243360478,1449.63097175719,13.4216504102723,0.032360811351445,267.075981987847,1284.43818677597,7.20932670922441,30.2793782552083,532.790224235209,6.30760211699862,-0.0129719710053585,0.400946780235513
Sample_sym4_Var10_1_2_3_4_9_12.mat,sym4,0.000117661971594171,-0.277701741563815,1884.6225547185,13.4741346150934,0.0283820367238049,259.632452101935,1065.39910760637,7.07467391597797,34.6249263702877,685.737028570657,6.49584872840096,-0.0212413772092572,0.50125774012659
Sample_sym4_Var10_1_2_3_4_9_13.mat,sym4,0.000124694869151251,-0.274337697132859,1773.79395693824,13.393473348081,0.0295710434794287,270.984138609871,1010.07584666159,7.035880633815,33.5914054749504,645.411435155717,6.45260259771739,-0.0209506992918769,0.496960155975286
Sample_sym4_Var10_1_2_3_4_9_14.mat,sym4,0.000110308179088851,-0.0580613679164856,1592.74695017981,13.5553358926566,0.0313057454438265,261.692704458085,1417.9422331714,7.28090140964937,31.7852066282242,582.447589780904,6.37555221939626,-0.0136648798827554,0.412503462250317
Sample_sym4_Var10_1_2_3_4_9_15.mat,sym4,9.95796433802245e-05,-0.0603228460717058,1776.61068483383,13.7004398367998,0.0293279666895855,250.138462611607,1574.46432729914,7.35638550495284,33.5795278397817,649.025994891152,6.45329958183784,-0.0148431402253683,0.430427676507244
