ReconstructedCube,Wavelet,Energy,Correlation,Inertia,Entropy,Inverse Diff,Sum Avg,Sum Var,Sum Entropy,Diff Avg,Diff Var,Diff Entropy,Info Corr 1,Info Corr 2
Sample_fk4_Var10_1_2_3_4_5_6.mat,fk4,0.00012165282468827,-0.0669428814637965,1444.32809787326,13.4114036789575,0.0330730559139871,264.418484157986,1263.08591159111,7.19751838927412,30.299320281498,526.279288352467,6.30552453508967,-0.0124688730903643,0.393546306688395
Sample_fk4_Var10_1_2_3_4_5_7.mat,fk4,0.000123380443316378,-0.0581849880638181,1411.60484871031,13.3917003508007,0.0330398306720427,264.364552331349,1256.36874470287,7.19369759654848,29.9520554315476,514.479224135816,6.28873169247883,-0.0122275489794764,0.389742023098806
Sample_fk4_Var10_1_2_3_4_5_8.mat,fk4,0.000119564394471507,-0.0576454239438532,1457.31810748388,13.4349814765058,0.0328493914104005,269.980604383681,1298.4600149001,7.21756339801883,30.429451109871,531.366612635848,6.31146860501687,-0.012701304936436,0.397236004032812
Sample_fk4_Var10_1_2_3_4_5_9.mat,fk4,0.000108819039110033,-0.146565698990952,1768.94679671999,13.5774383822491,0.0295875381826063,253.078872922867,1316.69721795713,7.22730048932432,33.4964153955853,646.936952366385,6.45044840490549,-0.0155919997581442,0.438348442245947
Sample_fk4_Var10_1_2_3_4_5_10.mat,fk4,0.000112951297428422,0.0232481029574535,1427.19262307788,13.5181449994133,0.0327435208314768,246.507308717758,1495.13110047649,7.31903475464547,30.1248372395833,519.68680436649,6.29647697036654,-0.0128520108570996,0.40053862877279
Sample_fk4_Var10_1_2_3_4_5_11.mat,fk4,0.000109163691817918,0.0236686985367159,1476.00774662078,13.5649161939508,0.0323762318917435,245.442037915427,1547.57181245776,7.34400230066383,30.6150289868552,538.727746754802,6.32095566083501,-0.013185637287836,0.405920262929212
Sample_fk4_Var10_1_2_3_4_5_12.mat,fk4,0.000126844751171094,-0.145130217260589,1505.9297843812,13.3591123171579,0.0324052590548718,283.2391609313,1124.21608066377,7.11340795302398,30.8994256882441,551.155276517884,6.33556586143458,-0.0140590381564848,0.415139491041405
Sample_fk4_Var10_1_2_3_4_5_13.mat,fk4,0.000104374956441905,-0.145871082291431,1844.73996698289,13.6355404583499,0.0293689843730021,255.957104879712,1375.06370982884,7.25867588450587,34.2085929749504,674.512133657061,6.48088916239506,-0.0159853152188376,0.444153726440985
Sample_fk4_Var10_1_2_3_4_5_14.mat,fk4,0.000123548609809751,0.0232639922729279,1299.47062174479,13.3891596188026,0.0345247628826226,272.501336960565,1361.3723397924,7.25142786765526,28.7218773251488,474.524384663894,6.22968642630532,-0.0120608871785275,0.387242556334512
Sample_fk4_Var10_1_2_3_4_5_15.mat,fk4,0.000107083431146823,0.0233700369429248,1507.05578807044,13.5935733458058,0.0317597095296457,246.483824714782,1579.18112321878,7.35854623403749,30.9425300719246,549.615620818478,6.33569545228316,-0.0132935463433361,0.40783739626949
